x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel
1293504.740,5044344.940,313.080,3,353620819.372873,10.998,21248,1,1,6,0,0,0,0,0,0
1293505.340,5044344.550,313.510,4,353620819.372880,10.998,21760,1,1,6,0,0,0,0,0,0
1293505.980,5044344.160,313.820,4,353620819.372886,10.998,18688,1,1,6,0,0,0,0,0,0
1293506.640,5044343.740,313.940,4,353620819.372893,10.998,18944,1,1,6,0,0,0,0,0,0
1293507.240,5044343.360,314.410,4,353620819.372900,10.998,14848,1,1,6,0,0,0,0,0,0
1293507.490,5044343.460,314.630,4,353620819.378676,10.998,13568,1,1,6,0,0,0,0,0,0
1293506.940,5044343.830,313.910,4,353620819.378683,10.998,17920,1,1,6,0,0,0,0,0,0
1293506.260,5044344.250,313.850,4,353620819.378690,10.998,17408,1,1,6,0,0,0,0,0,0
1293505.630,5044344.640,313.530,4,353620819.378697,10.998,19712,1,1,6,0,0,0,0,0,0
1293504.970,5044345.060,313.340,4,353620819.378704,10.998,20224,1,1,6,0,0,0,0,0,0
1293504.610,5044345.340,311.570,3,353620819.378711,10.998,14592,1,1,6,0,0,0,0,0,0
1293503.980,5044345.740,311.260,2,353620819.378717,10.998,16384,1,1,6,0,0,0,0,0,0
1293503.250,5044346.180,311.350,3,353620819.378724,10.998,16384,1,1,6,0,0,0,0,0,0
1293502.290,5044346.720,312.740,3,353620819.378731,10.998,8960,1,1,6,0,0,0,0,0,0
1293501.750,5044347.080,311.860,3,353620819.378738,10.998,11008,1,1,6,0,0,0,0,0,0
1293501.050,5044347.510,311.870,2,353620819.378745,10.998,8960,1,1,6,0,0,0,0,0,0
1293500.350,5044347.940,311.850,2,353620819.378751,10.998,9984,1,1,6,0,0,0,0,0,0
1293499.640,5044348.380,311.870,2,353620819.378758,10.998,10240,1,1,6,0,0,0,0,0,0
1293498.930,5044348.810,311.890,3,353620819.378765,10.998,10240,1,1,6,0,0,0,0,0,0
1293498.220,5044349.240,311.870,2,353620819.378772,10.998,11776,1,1,6,0,0,0,0,0,0
1293497.520,5044349.670,311.850,2,353620819.378778,10.998,10752,1,1,6,0,0,0,0,0,0
1293496.810,5044350.110,311.860,2,353620819.378785,10.998,9216,1,1,6,0,0,0,0,0,0
1293496.100,5044350.550,311.860,2,353620819.378792,10.002,11776,1,1,6,0,0,0,0,0,0
1293495.360,5044350.990,312.050,3,353620819.378799,10.002,11264,1,1,6,0,0,0,0,0,0
1293494.600,5044351.450,312.290,3,353620819.378806,10.002,16384,1,1,6,0,0,0,0,0,0
1293493.950,5044351.860,311.960,3,353620819.378813,10.002,10240,1,1,6,0,0,0,0,0,0
1293493.250,5044352.290,311.900,2,353620819.378819,10.002,14336,1,1,6,0,0,0,0,0,0
1293492.530,5044352.730,311.910,3,353620819.378826,10.002,10240,1,1,6,0,0,0,0,0,0
1293492.020,5044353.080,310.810,3,353620819.378833,10.002,12032,1,1,6,0,0,0,0,0,0
1293491.290,5044353.530,310.850,3,353620819.378840,10.002,11008,1,1,6,0,0,0,0,0,0
1293490.590,5044353.960,310.780,3,353620819.378847,10.002,11520,1,1,6,0,0,0,0,0,0
1293490.340,5044354.890,310.860,3,353620819.392638,10.002,17920,1,1,6,0,0,0,0,0,0
1293491.110,5044354.430,310.540,2,353620819.392645,10.002,14080,1,1,6,0,0,0,0,0,0
1293491.750,5044354.030,310.960,3,353620819.392652,10.002,15872,1,1,6,0,0,0,0,0,0
1293492.420,5044353.610,311.230,3,353620819.392658,10.002,16640,1,1,6,0,0,0,0,0,0
1293493.000,5044353.230,311.870,3,353620819.392665,10.002,11008,1,1,6,0,0,0,0,0,0
1293493.720,5044352.790,311.860,2,353620819.392672,10.002,10752,1,1,6,0,0,0,0,0,0
1293494.430,5044352.350,311.870,2,353620819.392679,10.002,11264,1,1,6,0,0,0,0,0,0
1293495.140,5044351.920,311.850,2,353620819.392686,10.002,11264,1,1,6,0,0,0,0,0,0
1293495.840,5044351.490,311.890,2,353620819.392693,10.002,11776,1,1,6,0,0,0,0,0,0
1293496.560,5044351.050,311.860,2,353620819.392699,10.002,11520,1,1,6,0,0,0,0,0,0
1293497.260,5044350.620,311.860,2,353620819.392706,10.998,11520,1,1,6,0,0,0,0,0,0
1293497.970,5044350.190,311.830,2,353620819.392713,10.998,12288,1,1,6,0,0,0,0,0,0
1293498.670,5044349.760,311.860,2,353620819.392720,10.998,12800,1,1,6,0,0,0,0,0,0
1293499.380,5044349.330,311.850,2,353620819.392727,10.998,12032,1,1,6,0,0,0,0,0,0
1293500.080,5044348.900,311.870,2,353620819.392733,10.998,12800,1,1,6,0,0,0,0,0,0
1293500.780,5044348.470,311.870,2,353620819.392740,10.998,13568,1,1,6,0,0,0,0,0,0
1293501.490,5044348.040,311.850,2,353620819.392747,10.998,12800,1,1,6,0,0,0,0,0,0
1293502.180,5044347.610,311.860,2,353620819.392754,10.998,11776,1,1,6,0,0,0,0,0,0
1293502.680,5044347.270,312.920,3,353620819.392761,10.998,3328,1,1,6,0,0,0,0,0,0
1293503.660,5044346.720,311.430,3,353620819.392767,10.998,18176,1,1,6,0,0,0,0,0,0
1293504.390,5044346.280,311.270,2,353620819.392774,10.998,18432,1,1,6,0,0,0,0,0,0
1293505.060,5044345.870,311.390,3,353620819.392781,10.998,15616,1,1,6,0,0,0,0,0,0
1293505.480,5044345.560,312.850,3,353620819.392788,10.998,20224,1,1,6,0,0,0,0,0,0
1293506.140,5044345.150,313.030,3,353620819.392795,10.998,15616,1,1,6,0,0,0,0,0,0
1293506.810,5044344.740,313.100,3,353620819.392802,10.998,17920,1,1,6,0,0,0,0,0,0
1293507.300,5044344.400,314.130,4,353620819.392808,10.998,21504,1,1,6,0,0,0,0,0,0
1293507.880,5044344.030,314.750,4,353620819.392815,10.998,21760,1,1,6,0,0,0,0,0,0
1293508.670,5044343.560,314.150,4,353620819.392822,10.998,12544,1,1,6,0,0,0,0,0,0
1293508.930,5044343.700,314.670,4,353620819.398592,10.998,10240,1,1,6,0,0,0,0,0,0
1293508.210,5044344.140,314.830,4,353620819.398598,10.998,17408,1,1,6,0,0,0,0,0,0
1293507.650,5044344.510,314.160,4,353620819.398605,10.998,20224,1,1,6,0,0,0,0,0,0
1293506.940,5044344.940,314.200,4,353620819.398612,10.998,13312,1,1,6,0,0,0,0,0,0
1293506.180,5044345.390,314.530,4,353620819.398619,10.998,5888,1,1,6,0,0,0,0,0,0
1293505.840,5044345.660,312.690,3,353620819.398626,10.998,19968,1,1,6,0,0,0,0,0,0
1293505.210,5044346.070,312.350,3,353620819.398633,10.998,11264,1,1,6,0,0,0,0,0,0
1293504.720,5044346.410,311.280,2,353620819.398639,10.998,17152,1,1,6,0,0,0,0,0,0
1293503.990,5044346.850,311.390,2,353620819.398646,10.998,16640,1,1,6,0,0,0,0,0,0
1293503.250,5044347.290,311.570,3,353620819.398653,10.998,16128,1,1,6,0,0,0,0,0,0
1293502.500,5044347.740,311.830,2,353620819.398660,10.998,10752,1,1,6,0,0,0,0,0,0
1293501.790,5044348.180,311.860,2,353620819.398666,10.998,11008,1,1,6,0,0,0,0,0,0
1293501.090,5044348.610,311.830,2,353620819.398673,10.998,12288,1,1,6,0,0,0,0,0,0
1293500.380,5044349.040,311.850,2,353620819.398680,10.998,12032,1,1,6,0,0,0,0,0,0
1293499.660,5044349.480,311.880,3,353620819.398687,10.998,11520,1,1,6,0,0,0,0,0,0
1293498.960,5044349.910,311.860,2,353620819.398694,10.998,11520,1,1,6,0,0,0,0,0,0
1293498.250,5044350.340,311.850,2,353620819.398700,10.998,11776,1,1,6,0,0,0,0,0,0
1293497.540,5044350.780,311.850,2,353620819.398707,10.998,10752,1,1,6,0,0,0,0,0,0
1293496.830,5044351.220,311.870,2,353620819.398714,10.002,10752,1,1,6,0,0,0,0,0,0
1293496.120,5044351.650,311.860,2,353620819.398721,10.002,11008,1,1,6,0,0,0,0,0,0
1293495.410,5044352.090,311.850,2,353620819.398728,10.002,10496,1,1,6,0,0,0,0,0,0
1293494.690,5044352.530,311.870,2,353620819.398735,10.002,9472,1,1,6,0,0,0,0,0,0
1293493.980,5044352.960,311.850,2,353620819.398741,10.002,10240,1,1,6,0,0,0,0,0,0
1293493.270,5044353.400,311.860,3,353620819.398748,10.002,11008,1,1,6,0,0,0,0,0,0
1293492.680,5044353.790,311.170,2,353620819.398755,10.002,14080,1,1,6,0,0,0,0,0,0
1293491.930,5044354.240,311.320,3,353620819.398762,10.002,12800,1,1,6,0,0,0,0,0,0
1293491.290,5044354.640,310.910,3,353620819.398768,10.002,14848,1,1,6,0,0,0,0,0,0
1293490.550,5044355.100,311.010,3,353620819.398775,10.002,16640,1,1,6,0,0,0,0,0,0
1293490.540,5044355.940,311.180,3,353620819.412560,10.002,14336,1,1,6,0,0,0,0,0,0
1293491.270,5044355.500,311.110,2,353620819.412567,10.002,16384,1,1,6,0,0,0,0,0,0
1293491.950,5044355.070,311.290,2,353620819.412574,10.002,18688,1,1,6,0,0,0,0,0,0
1293492.540,5044354.690,311.900,3,353620819.412580,10.002,16128,1,1,6,0,0,0,0,0,0
1293493.290,5044354.240,311.720,2,353620819.412587,10.002,11520,1,1,6,0,0,0,0,0,0
1293493.970,5044353.820,311.840,2,353620819.412594,10.002,12800,1,1,6,0,0,0,0,0,0
1293494.670,5044353.380,311.870,2,353620819.412601,10.002,12288,1,1,6,0,0,0,0,0,0
1293495.390,5044352.950,311.830,2,353620819.412608,10.002,12800,1,1,6,0,0,0,0,0,0
1293496.080,5044352.520,311.860,2,353620819.412615,10.002,13824,1,1,6,0,0,0,0,0,0
1293496.790,5044352.090,311.860,2,353620819.412621,10.002,14080,1,1,6,0,0,0,0,0,0
1293497.490,5044351.660,311.870,2,353620819.412628,10.002,13056,1,1,6,0,0,0,0,0,0
1293498.200,5044351.230,311.840,2,353620819.412635,10.998,14336,1,1,6,0,0,0,0,0,0
1293498.890,5044350.800,311.860,2,353620819.412642,10.998,13312,1,1,6,0,0,0,0,0,0
1293499.600,5044350.370,311.860,2,353620819.412648,10.998,13312,1,1,6,0,0,0,0,0,0
1293500.300,5044349.940,311.860,2,353620819.412655,10.998,13312,1,1,6,0,0,0,0,0,0
1293500.990,5044349.520,311.870,2,353620819.412662,10.998,14336,1,1,6,0,0,0,0,0,0
1293501.690,5044349.090,311.860,2,353620819.412669,10.998,14080,1,1,6,0,0,0,0,0,0
1293502.390,5044348.660,311.850,2,353620819.412676,10.998,13824,1,1,6,0,0,0,0,0,0
1293503.080,5044348.240,311.860,2,353620819.412683,10.998,12800,1,1,6,0,0,0,0,0,0
1293503.280,5044348.030,314.470,6,353620819.412689,10.998,1280,1,1,6,0,0,0,0,0,0
1293504.000,5044347.590,314.310,6,353620819.412696,10.998,768,1,1,6,0,0,0,0,0,0
1293505.270,5044346.920,311.300,2,353620819.412703,10.998,20224,1,1,6,0,0,0,0,0,0
1293505.690,5044346.610,312.750,3,353620819.412710,10.998,11008,1,1,6,0,0,0,0,0,0
1293506.370,5044346.190,312.780,3,353620819.412716,10.998,20992,1,1,6,0,0,0,0,0,0
1293506.760,5044345.900,314.330,4,353620819.412723,10.998,18688,1,1,6,0,0,0,0,0,0
1293507.400,5044345.500,314.540,4,353620819.412730,10.998,19200,1,1,6,0,0,0,0,0,0
1293508.020,5044345.110,314.940,4,353620819.412737,10.998,15360,1,1,6,0,0,0,0,0,0
1293508.720,5044344.680,314.850,4,353620819.412744,10.998,20224,1,1,6,0,0,0,0,0,0
1293509.540,5044344.210,314.160,4,353620819.412750,10.998,18944,1,1,6,0,0,0,0,0,0
1293510.790,5044343.540,311.290,2,353620819.412757,10.998,19968,1,1,6,0,0,0,0,0,0
1293511.470,5044343.130,311.280,2,353620819.412764,10.998,13824,1,1,6,0,0,0,0,0,0
1293511.480,5044343.440,311.310,2,353620819.418493,10.998,14336,1,1,6,0,0,0,0,0,0
1293510.230,5044344.100,314.190,4,353620819.418500,10.998,1792,1,1,6,0,0,0,0,0,0
1293509.520,5044344.540,314.270,4,353620819.418507,10.998,14336,1,1,6,0,0,0,0,0,0
1293508.660,5044345.030,315.110,4,353620819.418514,10.998,15104,1,1,6,0,0,0,0,0,0
1293507.970,5044345.460,315.170,4,353620819.418520,10.998,11776,1,1,6,0,0,0,0,0,0
1293507.390,5044345.830,314.570,4,353620819.418527,10.998,14848,1,1,6,0,0,0,0,0,0
1293506.800,5044346.210,314.020,4,353620819.418534,10.998,12288,1,1,6,0,0,0,0,0,0
1293506.390,5044346.520,312.560,3,353620819.418541,10.998,12800,1,1,6,0,0,0,0,0,0
1293505.220,5044347.270,311.330,2,353620819.418554,10.998,13056,1,1,6,0,0,0,0,0,0
1293503.950,5044347.950,314.380,6,353620819.418561,10.998,2816,1,1,6,0,0,0,0,0,0
1293503.210,5044348.390,314.570,6,353620819.418568,10.998,2816,1,1,6,0,0,0,0,0,0
1293502.470,5044348.840,314.730,6,353620819.418575,10.998,1024,1,1,6,0,0,0,0,0,0
1293502.320,5044349.030,311.870,2,353620819.418581,10.998,7936,1,1,6,0,0,0,0,0,0
1293501.610,5044349.470,311.920,3,353620819.418588,10.998,9984,1,1,6,0,0,0,0,0,0
1293500.910,5044349.900,311.860,2,353620819.418595,10.998,10496,1,1,6,0,0,0,0,0,0
1293500.210,5044350.330,311.880,2,353620819.418602,10.998,9472,1,1,6,0,0,0,0,0,0
1293499.510,5044350.760,311.850,2,353620819.418609,10.998,10240,1,1,6,0,0,0,0,0,0
1293498.800,5044351.190,311.870,2,353620819.418616,10.998,11008,1,1,6,0,0,0,0,0,0
1293498.090,5044351.630,311.870,2,353620819.418622,10.998,10496,1,1,6,0,0,0,0,0,0
1293497.380,5044352.060,311.880,2,353620819.418629,10.002,10240,1,1,6,0,0,0,0,0,0
1293496.680,5044352.490,311.860,2,353620819.418636,10.002,10240,1,1,6,0,0,0,0,0,0
1293495.960,5044352.930,311.850,2,353620819.418643,10.002,9472,1,1,6,0,0,0,0,0,0
1293495.260,5044353.370,311.840,2,353620819.418649,10.002,8960,1,1,6,0,0,0,0,0,0
1293494.540,5044353.800,311.870,2,353620819.418656,10.002,8704,1,1,6,0,0,0,0,0,0
1293493.830,5044354.240,311.870,2,353620819.418663,10.002,8192,1,1,6,0,0,0,0,0,0
1293493.140,5044354.670,311.680,3,353620819.418670,10.002,11008,1,1,6,0,0,0,0,0,0
1293492.480,5044355.080,311.420,2,353620819.418677,10.002,14336,1,1,6,0,0,0,0,0,0
1293491.770,5044355.520,311.350,3,353620819.418684,10.002,13568,1,1,6,0,0,0,0,0,0
1293491.080,5044355.950,311.210,2,353620819.418690,10.002,11264,1,1,6,0,0,0,0,0,0
1293490.350,5044356.400,311.300,3,353620819.418697,10.002,11264,1,1,6,0,0,0,0,0,0
1293490.690,5044356.930,311.560,3,353620819.432475,10.002,15360,1,1,6,0,0,0,0,0,0
1293491.440,5044356.480,311.370,3,353620819.432482,10.002,12288,1,1,6,0,0,0,0,0,0
1293492.160,5044356.040,311.340,3,353620819.432489,10.002,13824,1,1,6,0,0,0,0,0,0
1293492.860,5044355.610,311.410,2,353620819.432496,10.002,17920,1,1,6,0,0,0,0,0,0
1293493.500,5044355.200,311.790,3,353620819.432502,10.002,19968,1,1,6,0,0,0,0,0,0
1293494.200,5044354.770,311.890,3,353620819.432509,10.002,10752,1,1,6,0,0,0,0,0,0
1293494.910,5044354.340,311.820,2,353620819.432516,10.002,13824,1,1,6,0,0,0,0,0,0
1293495.620,5044353.900,311.880,2,353620819.432523,10.002,11776,1,1,6,0,0,0,0,0,0
1293496.330,5044353.470,311.850,2,353620819.432529,10.002,10496,1,1,6,0,0,0,0,0,0
1293497.020,5044353.040,311.930,3,353620819.432536,10.002,9728,1,1,6,0,0,0,0,0,0
1293497.730,5044352.610,311.910,3,353620819.432543,10.002,12800,1,1,6,0,0,0,0,0,0
1293498.450,5044352.170,311.860,2,353620819.432550,10.998,15360,1,1,6,0,0,0,0,0,0
1293499.160,5044351.740,311.850,2,353620819.432557,10.998,13312,1,1,6,0,0,0,0,0,0
1293499.840,5044351.320,311.960,3,353620819.432564,10.998,7424,1,1,6,0,0,0,0,0,0
1293499.870,5044351.170,315.550,6,353620819.432570,10.998,1280,1,1,6,0,0,0,0,0,0
1293500.610,5044350.720,315.330,6,353620819.432577,10.998,4096,2,1,6,0,0,0,0,0,0
1293501.280,5044350.440,311.790,2,353620819.432577,10.998,512,2,2,6,0,0,0,0,0,0
1293501.340,5044350.290,315.160,6,353620819.432584,10.998,3840,1,1,6,0,0,0,0,0,0
1293502.070,5044349.840,314.990,6,353620819.432591,10.998,4608,1,1,6,0,0,0,0,0,0
1293502.810,5044349.390,314.760,6,353620819.432598,10.998,4352,1,1,6,0,0,0,0,0,0
1293503.540,5044348.960,314.580,6,353620819.432604,10.998,4608,1,1,6,0,0,0,0,0,0
1293504.280,5044348.510,314.370,6,353620819.432611,10.998,4352,1,1,6,0,0,0,0,0,0
1293505.540,5044347.850,311.420,2,353620819.432618,10.998,16128,1,1,6,0,0,0,0,0,0
1293506.240,5044347.420,311.410,2,353620819.432625,10.998,17664,1,1,6,0,0,0,0,0,0
1293506.720,5044347.090,312.510,3,353620819.432631,10.998,15872,1,1,6,0,0,0,0,0,0
1293507.130,5044346.780,313.970,4,353620819.432638,10.998,13824,1,1,6,0,0,0,0,0,0
1293507.730,5044346.390,314.430,4,353620819.432645,10.998,16128,1,1,6,0,0,0,0,0,0
1293508.330,5044346.010,314.870,4,353620819.432652,10.998,14848,1,1,6,0,0,0,0,0,0
1293508.990,5044345.600,315.020,4,353620819.432659,10.998,17664,1,1,6,0,0,0,0,0,0
1293509.830,5044345.120,314.280,4,353620819.432666,10.998,18176,1,1,6,0,0,0,0,0,0
1293510.510,5044344.700,314.270,4,353620819.432673,10.998,12288,1,1,6,0,0,0,0,0,0
1293511.770,5044344.030,311.360,2,353620819.432679,10.998,15104,1,1,6,0,0,0,0,0,0
1293512.470,5044343.610,311.320,2,353620819.432686,10.998,10240,1,1,6,0,0,0,0,0,0
1293513.150,5044343.190,311.340,2,353620819.432693,10.998,11008,1,1,6,0,0,0,0,0,0
1293513.290,5044343.420,311.370,3,353620819.438408,10.998,10752,1,1,6,0,0,0,0,0,0
1293512.610,5044343.840,311.320,2,353620819.438415,10.998,11264,1,1,6,0,0,0,0,0,0
1293511.900,5044344.270,311.370,3,353620819.438422,10.998,14592,1,1,6,0,0,0,0,0,0
1293510.620,5044344.950,314.440,4,353620819.438429,10.998,7680,1,1,6,0,0,0,0,0,0
1293509.930,5044345.370,314.380,4,353620819.438435,10.998,14848,1,1,6,0,0,0,0,0,0
1293509.120,5044345.850,315.010,4,353620819.438442,10.998,17664,1,1,6,0,0,0,0,0,0
1293508.560,5044346.220,314.340,4,353620819.438449,10.998,15104,1,1,6,0,0,0,0,0,0
1293507.870,5044346.640,314.320,4,353620819.438456,10.998,15360,1,1,6,0,0,0,0,0,0
1293507.340,5044347.000,313.450,4,353620819.438462,10.998,15360,1,1,6,0,0,0,0,0,0
1293506.910,5044347.310,312.070,3,353620819.438469,10.998,11776,1,1,6,0,0,0,0,0,0
1293506.340,5044347.680,311.420,2,353620819.438476,10.998,15872,1,1,6,0,0,0,0,0,0
1293505.630,5044348.110,311.450,3,353620819.438483,10.998,14848,1,1,6,0,0,0,0,0,0
1293504.360,5044348.790,314.440,6,353620819.438490,10.998,3840,1,1,6,0,0,0,0,0,0
1293503.620,5044349.230,314.640,6,353620819.438497,10.998,3840,1,1,6,0,0,0,0,0,0
1293502.890,5044349.670,314.800,6,353620819.438504,10.998,3072,1,1,6,0,0,0,0,0,0
1293502.150,5044350.130,315.020,6,353620819.438510,10.998,3840,1,1,6,0,0,0,0,0,0
1293501.410,5044350.570,315.210,6,353620819.438517,10.998,3840,1,1,6,0,0,0,0,0,0
1293500.680,5044351.010,315.410,6,353620819.438524,10.998,4352,1,1,6,0,0,0,0,0,0
1293499.930,5044351.470,315.600,6,353620819.438531,10.998,3584,1,1,6,0,0,0,0,0,0
1293499.190,5044351.910,315.780,6,353620819.438537,10.998,2816,2,1,6,0,0,0,0,0,0
1293499.920,5044351.600,311.890,2,353620819.438537,10.998,2048,2,2,6,0,0,0,0,0,0
1293498.510,5044352.330,315.650,6,353620819.438544,10.998,1792,2,1,6,0,0,0,0,0,0
1293499.220,5044352.030,311.850,2,353620819.438544,10.998,7680,2,2,6,0,0,0,0,0,0
1293498.510,5044352.470,311.870,2,353620819.438551,10.998,11520,1,1,6,0,0,0,0,0,0
1293497.800,5044352.900,311.870,2,353620819.438558,10.002,12544,1,1,6,0,0,0,0,0,0
1293497.060,5044353.350,312.070,3,353620819.438565,10.002,6912,1,1,6,0,0,0,0,0,0
1293496.390,5044353.770,311.830,2,353620819.438571,10.002,10752,1,1,6,0,0,0,0,0,0
1293495.670,5044354.210,311.870,2,353620819.438578,10.002,11776,1,1,6,0,0,0,0,0,0
1293494.960,5044354.650,311.870,2,353620819.438585,10.002,12032,1,1,6,0,0,0,0,0,0
1293494.210,5044355.100,312.040,3,353620819.438592,10.002,12544,1,1,6,0,0,0,0,0,0
1293493.560,5044355.510,311.670,3,353620819.438599,10.002,18944,1,1,6,0,0,0,0,0,0
1293492.900,5044355.930,311.350,2,353620819.438606,10.002,14336,1,1,6,0,0,0,0,0,0
1293492.220,5044356.350,311.190,2,353620819.438612,10.002,16384,1,1,6,0,0,0,0,0,0
1293491.470,5044356.800,311.380,3,353620819.438619,10.002,12288,1,1,6,0,0,0,0,0,0
1293490.680,5044357.270,311.700,3,353620819.438626,10.002,13824,1,1,6,0,0,0,0,0,0
1293490.710,5044358.160,311.590,3,353620819.452390,10.002,19200,1,1,6,0,0,0,0,0,0
1293491.460,5044357.700,311.350,2,353620819.452397,10.002,15360,1,1,6,0,0,0,0,0,0
1293492.180,5044357.260,311.350,3,353620819.452404,10.002,14848,1,1,6,0,0,0,0,0,0
1293492.930,5044356.810,311.190,2,353620819.452411,10.002,12544,1,1,6,0,0,0,0,0,0
1293493.620,5044356.380,311.290,2,353620819.452417,10.002,13824,1,1,6,0,0,0,0,0,0
1293494.280,5044355.970,311.570,2,353620819.452424,10.002,16896,1,1,6,0,0,0,0,0,0
1293494.940,5044355.560,311.870,3,353620819.452431,10.002,12032,1,1,6,0,0,0,0,0,0
1293495.150,5044355.330,314.600,6,353620819.452438,10.002,1280,1,1,6,0,0,0,0,0,0
1293495.810,5044354.920,314.810,6,353620819.452445,10.002,4096,1,1,6,0,0,0,0,0,0
1293496.480,5044354.500,314.990,6,353620819.452451,10.002,5632,1,1,6,0,0,0,0,0,0
1293497.160,5044354.080,315.170,6,353620819.452458,10.002,5888,1,1,6,0,0,0,0,0,0
1293497.830,5044353.670,315.350,6,353620819.452465,10.002,6400,1,1,6,0,0,0,0,0,0
1293498.500,5044353.250,315.520,6,353620819.452472,10.998,6912,1,1,6,0,0,0,0,0,0
1293499.170,5044352.830,315.680,6,353620819.452479,10.998,6912,1,1,6,0,0,0,0,0,0
1293499.860,5044352.410,315.750,6,353620819.452486,10.998,3584,1,1,6,0,0,0,0,0,0
1293500.600,5044351.960,315.540,6,353620819.452492,10.998,4608,1,1,6,0,0,0,0,0,0
1293501.330,5044351.520,315.380,6,353620819.452499,10.998,4096,1,1,6,0,0,0,0,0,0
1293502.070,5044351.070,315.160,6,353620819.452506,10.998,4096,1,1,6,0,0,0,0,0,0
1293502.800,5044350.630,314.990,6,353620819.452513,10.998,3840,1,1,6,0,0,0,0,0,0
1293503.540,5044350.190,314.750,6,353620819.452519,10.998,4096,1,1,6,0,0,0,0,0,0
1293504.280,5044349.740,314.570,6,353620819.452526,10.998,4352,1,1,6,0,0,0,0,0,0
1293505.010,5044349.300,314.370,6,353620819.452533,10.998,4864,1,1,6,0,0,0,0,0,0
1293506.240,5044348.650,311.540,3,353620819.452540,10.998,17408,1,1,6,0,0,0,0,0,0
1293506.940,5044348.220,311.550,3,353620819.452547,10.998,16896,1,1,6,0,0,0,0,0,0
1293507.450,5044347.880,312.510,3,353620819.452554,10.998,12288,1,1,6,0,0,0,0,0,0
1293507.960,5044347.530,313.420,3,353620819.452560,10.998,22016,1,1,6,0,0,0,0,0,0
1293508.630,5044347.110,313.550,4,353620819.452567,10.998,21248,1,1,6,0,0,0,0,0,0
1293509.260,5044346.720,313.830,4,353620819.452574,10.998,15360,1,1,6,0,0,0,0,0,0
1293510.080,5044346.240,313.190,3,353620819.452581,10.998,14080,1,1,6,0,0,0,0,0,0
1293511.120,5044345.670,311.370,2,353620819.452587,10.998,15360,1,1,6,0,0,0,0,0,0
1293511.810,5044345.240,311.350,2,353620819.452594,10.998,19456,1,1,6,0,0,0,0,0,0
1293512.500,5044344.820,311.340,2,353620819.452601,10.998,10752,1,1,6,0,0,0,0,0,0
1293513.180,5044344.410,311.350,2,353620819.452608,10.998,9728,1,1,6,0,0,0,0,0,0
1293513.880,5044343.980,311.320,2,353620819.452615,10.998,9216,1,1,6,0,0,0,0,0,0
1293514.550,5044343.570,311.350,2,353620819.452621,10.998,10752,1,1,6,0,0,0,0,0,0
1293515.230,5044343.150,311.370,2,353620819.452628,10.998,9984,1,1,6,0,0,0,0,0,0
1293515.570,5044343.240,311.410,2,353620819.458310,10.998,10752,1,1,6,0,0,0,0,0,0
1293514.890,5044343.660,311.390,2,353620819.458316,10.998,11520,1,1,6,0,0,0,0,0,0
1293514.210,5044344.070,311.350,2,353620819.458323,10.998,9472,1,1,6,0,0,0,0,0,0
1293513.510,5044344.500,311.380,3,353620819.458330,10.998,8960,1,1,6,0,0,0,0,0,0
1293512.820,5044344.920,311.370,3,353620819.458337,10.998,9984,1,1,6,0,0,0,0,0,0
1293512.130,5044345.350,311.380,2,353620819.458344,10.998,18944,1,1,6,0,0,0,0,0,0
1293510.420,5044346.340,313.050,3,353620819.458357,10.998,15360,1,1,6,0,0,0,0,0,0
1293509.600,5044346.820,313.700,4,353620819.458364,10.998,18432,1,1,6,0,0,0,0,0,0
1293508.880,5044347.250,313.870,4,353620819.458371,10.998,18432,1,1,6,0,0,0,0,0,0
1293508.270,5044347.640,313.390,3,353620819.458378,10.998,20224,1,1,6,0,0,0,0,0,0
1293507.690,5044348.020,312.830,3,353620819.458385,10.998,2560,1,1,6,0,0,0,0,0,0
1293507.260,5044348.330,311.470,2,353620819.458391,10.998,18944,1,1,6,0,0,0,0,0,0
1293506.540,5044348.770,311.560,3,353620819.458398,10.998,18176,1,1,6,0,0,0,0,0,0
1293505.300,5044349.430,314.370,6,353620819.458405,10.998,3584,1,1,6,0,0,0,0,0,0
1293504.570,5044349.870,314.540,6,353620819.458412,10.998,4096,1,1,6,0,0,0,0,0,0
1293503.820,5044350.320,314.790,6,353620819.458418,10.998,3840,1,1,6,0,0,0,0,0,0
1293503.090,5044350.770,314.970,6,353620819.458425,10.998,3840,1,1,6,0,0,0,0,0,0
1293502.350,5044351.210,315.140,6,353620819.458432,10.998,3840,1,1,6,0,0,0,0,0,0
1293501.610,5044351.660,315.370,6,353620819.458439,10.998,4096,1,1,6,0,0,0,0,0,0
1293500.870,5044352.110,315.530,6,353620819.458446,10.998,4352,1,1,6,0,0,0,0,0,0
1293500.130,5044352.550,315.710,6,353620819.458452,10.998,3840,1,1,6,0,0,0,0,0,0
1293499.430,5044352.990,315.730,6,353620819.458459,10.998,7424,1,1,6,0,0,0,0,0,0
1293498.750,5044353.410,315.540,6,353620819.458466,10.998,6400,1,1,6,0,0,0,0,0,0
1293498.080,5044353.830,315.370,6,353620819.458473,10.002,6144,1,1,6,0,0,0,0,0,0
1293497.400,5044354.250,315.200,6,353620819.458480,10.002,5376,1,1,6,0,0,0,0,0,0
